data,val,DailyChange,PriceChange
2014-05-05,104.35,0.09592326139087337,247.25457570715474
2014-05-06,103.69,-0.6324868231911807,245.05823627287856
2014-05-07,103.68,-0.009644131545949453,245.02495840266226
2014-05-08,103.94,0.25077160493827133,245.8901830282862
2014-05-09,104.46,0.5002886280546459,247.6206322795341
2014-05-12,104.21,-0.23932605782117644,246.78868552412644
2014-05-13,104.5,0.2782842337587521,247.75374376039935
2014-05-14,105.62,1.0717703349282237,251.48086522462566
2014-05-15,105.66,0.03787161522437188,251.61397670549084
2014-05-16,105.95,0.27446526594738785,252.57903494176372
2014-05-19,106.43,0.4530438886267252,254.17637271214645
2014-05-20,106.18,-0.23489617589025347,253.34442595673877
2014-05-21,106.82,0.6027500470898284,255.47420965058234
2014-05-22,107.0,0.168507770080506,256.0732113144759
2014-05-23,106.92,-0.07476635514018781,255.80698835274544
2014-05-26,106.73,-0.17770295548072967,255.17470881863562
2014-05-27,106.79,0.056216621381066645,255.37437603993345
2014-05-28,106.35,-0.41202359771514985,253.91014975041597
2014-05-29,106.45,0.09402914903620108,254.24292845257904
2014-05-30,105.91,-0.5072804133396058,252.44592346089848
2014-06-02,105.6,-0.29270135020300625,251.414309484193
2014-06-03,105.14,-0.435606060606053,249.88352745424294
2014-06-04,105.56,0.3994673768308976,251.28119800332777
2014-06-05,104.73,-0.786282682834405,248.5191347753744
2014-06-06,105.38,0.620643559629519,250.68219633943426
2014-06-09,105.72,0.3226418675270404,251.81364392678867
2014-06-10,105.89,0.16080211880438178,252.3793677204659
2014-06-11,106.02,0.12276891113418564,252.81198003327785
2014-06-12,107.46,1.3582342954159499,257.60399334442593
2014-06-13,109.31,1.7215708170482014,263.76039933444264
2014-06-16,109.09,-0.2012624645503558,263.02828618968385
2014-06-17,108.81,-0.256668805573379,262.0965058236273
2014-06-18,109.6,0.726036209907166,264.72545757071543
2014-06-19,110.26,0.6021897810219112,266.9217970049917
2014-06-20,110.48,0.19952838744785595,267.6539101497504
2014-06-23,110.3,-0.16292541636495628,267.0549084858569
2014-06-24,109.62,-0.6165004533091545,264.7920133111481
2014-06-25,109.63,0.009122422915508466,264.8252911813644
2014-06-26,109.38,-0.2280397701359127,263.99334442595676
2014-06-27,109.17,-0.1919912232583587,263.29450915141433
2014-06-30,108.59,-0.5312814875881644,261.36439267886857
2014-07-01,108.68,0.08288055990421928,261.66389351081534
2014-07-02,108.35,-0.30364372469636747,260.5657237936772
2014-07-03,107.17,-1.0890632210429074,256.6389351081531
2014-07-04,107.34,0.15862648129141288,257.20465890183027
2014-07-07,106.89,-0.4192286193404171,255.70715474209652
2014-07-08,106.25,-0.5987463747778143,253.5773710482529
2014-07-09,105.49,-0.7152941176470584,251.04825291181365
2014-07-10,105.16,-0.31282586027111536,249.95008319467553
2014-07-11,104.87,-0.2757702548497498,248.98502495840268
2014-07-14,104.12,-0.7151711642986558,246.48918469217972
2014-07-15,103.65,-0.45140222819822773,244.92512479201332
2014-07-16,104.44,0.7621804148576938,247.55407653910152
2014-07-17,105.04,0.5744925315970928,249.55074875207987
2014-07-18,105.54,0.4760091393754662,251.21464226289518
2014-07-21,105.07,-0.4453287852946852,249.65058236272876
2014-07-22,105.74,0.6376701246787908,251.8801996672213
2014-07-23,105.3,-0.4161149990542845,250.41597337770384
2014-07-24,105.22,-0.0759734093067399,250.14975041597336
2014-07-25,105.31,0.08553506937845068,250.44925124792013
2014-07-28,105.11,-0.1899154876080167,249.783693843594
2014-07-29,105.44,0.313956807154403,250.8818635607321
2014-07-30,105.21,-0.2181335356600922,250.11647254575706
2014-07-31,103.6,-1.5302727877578137,244.7587354409318
2014-08-01,102.89,-0.6853281853281823,242.39600665557407
2014-08-04,102.58,-0.3012926426280482,241.36439267886854
2014-08-05,102.23,-0.34119711444725587,240.19966722129786
2014-08-06,102.05,-0.176073559620471,239.60066555740434
2014-08-07,102.22,0.16658500734934023,240.16638935108153
2014-08-08,103.1,0.8608882801800055,243.09484193011647
2014-08-11,102.29,-0.7856450048496444,240.3993344425957
2014-08-12,101.66,-0.6158959820119381,238.3028286189684
2014-08-13,100.88,-0.7672634271099765,235.7071547420965
2014-08-14,100.99,0.1090404440919901,236.07321131447586
2014-08-15,99.94,-1.0397069016734317,232.5790349417637
2014-08-18,99.42,-0.5203121873123884,230.84858569051582
2014-08-19,98.93,-0.4928585797626228,229.21797004991683
2014-08-20,99.52,0.5963812796927037,231.18136439267886
2014-08-21,99.03,-0.49236334405143856,229.55074875207987
2014-08-22,99.19,0.1615672018580261,230.08319467554074
2014-08-25,99.09,-0.10081661457808089,229.75041597337773
2014-08-26,99.82,0.7367040064587549,232.17970049916806
2014-08-27,100.06,0.24043277900220872,232.9783693843594
2014-08-28,99.97,-0.0899460323805723,232.67886855241264
2014-08-29,99.99,0.02000600180054324,232.74542429284523
2014-09-01,100.1,0.11001100110010764,233.1114808652246
2014-09-02,98.95,-1.1488511488511377,229.28452579034945
2014-09-03,98.66,-0.2930773117736263,228.31946755407654
2014-09-04,99.15,0.49665517940402637,229.95008319467556
2014-09-05,98.38,-0.7766011094301639,227.38768718801995
2014-09-08,97.0,-1.4027241309209182,222.79534109816973
2014-09-09,96.99,-0.010309278350517648,222.7620632279534
2014-09-10,95.93,-1.092896174863378,219.234608985025
2014-09-11,95.35,-0.604607526321288,217.3044925124792
2014-09-12,95.68,0.3460933403251376,218.40266222961736
